ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate,ServiceTypeURI,ServiceTypeLabel,PremisesName,LocationText,Postcode,EntertainmentTypeURI,EntertainmentTypeLabel,LateNightRefreshment,AlcoholSupply,OpeningHours,StatusURI,StatusLabel,LicenceStartDate,LicenceEndDate,OnPremisesAlcoholSale,OffPremisesAlcoholSale,LicenceHolder,LicenceHolderAddress,LicenceHolderPostcode,ApplicantTypeURI,ApplicantTypeLabel,DesignatedPremisesSupervisor,SupervisorLicenceNo,SupervisorAddress,SupervisorPostcode,Conditions,DecisionDate,DecidedBy,LicenceURL,UPRN,GeoPointLicensingURL
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35889,09/06/2011,http://id.esd.org.uk/service/860,Premises  licence,American Pizza,1 Bentinck Road Radford Nottingham,NG7 4AA,,,true,false,su-th 1700-2400  fs 1700-0100,,Approved,10/07/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37883,10/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Lamp,8 Sneinton Road Sneinton Nottingham,NG2 4PA,,Recorded music|,false,true,Licensee's discretion,,Approved,11/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36813,11/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,37-39 Sunninghill Drive Clifton Nottingham,NG11 8FT,,,true,true,licensee's discretion,,Approved,12/07/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,72388,12/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Chunky Chicken,30 Shakespeare Street Nottingham,NG1 4FQ,,Recorded music|,true,false,m-su 11.00-03.00,,Approved,13/07/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37713,13/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Ginza Japanese Restaurant,593-595 Mansfield Road Sherwood Nottingham,NG5 2FW,,Boxing or wrestling|Recorded music|Similar to music or dance,false,true,m-th  1000-0100   fr-s 1000 0130 -su 1000-0100,,Approved,14/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,57060,14/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Burger King,8 to 10 Upper Parliament Street Nottingham,NG1 2AD,,Recorded music|,true,false,m-su 00.00 - 24.00,,Approved,15/07/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36269,15/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Canton Chef,51 Abbey Street Lenton Nottingham,NG7 2NZ,,,true,false,m-su - 1200 - 0030,,Approved,16/07/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38190,16/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Nightingale Hall,University of Nottingham University Boulevard Nottingham,NG7 2QS,,Boxing or wrestling|Recorded music|,true,true,m-s 11.00-01.30  su 11.00-01.00,,Approved,17/07/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37381,17/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Campus News & Food,Nottingham Trent University Clifton Lane Clifton Campus Clifton Nottingham,NGT11 8NS,,,false,true,licensee's discretion,,Approved,18/07/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,47310,18/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Birchover Park Community Centre,Birchover Road Bilborough Nottingham,NG8 4BW,,Plays|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,false,true,m-th 09.00-23.00  fri-sat 09.00-24.00  09.00-23.30,,Approved,19/07/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36152,19/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Coopers Arms,3 Porchester Road Thorneywood Nottingham,NG3 6JH,,Indoor sporting events|Boxing or wrestling|Recorded music|,true,true,m-th 10.00-00.30 fs 10.00-01.30 su 12.00-24.00,,Approved,20/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37067,20/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Denman Mini Market,282-284 Denman Street Central Radford Nottingham,NG7 3FP,,,true,true,licensee's discretion,,Approved,21/07/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36348,21/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Dragon House,103 Ilkeston Road Radford Nottingham,NG7 2HA,,,false,false,su-th 1700-0015  f-s 1700-0045,,Approved,22/07/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,40727,22/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Biocity,Pennyfoot Street Nottingham,NG1 1GF,,Plays|Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,m-s 0000-2400,,Approved,23/07/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35397,23/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Boat Inn,41159 Priory Street Dunkirk Nottingham,NG7 2NX,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-th 11.00-23.30 fs 11.00-00.30 su 12.00-23.00,,Approved,24/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38759,24/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Spices Bar & Restaurant,Wollaton Vale Balloon Wood Nottingham,NG8 2JA,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,true,true,su-th 11.00-01.30  f-s 11.00-02.30,,Approved,25/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37990,25/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Hyperama,Bull Close Road Lenton Industrial Estate Nottingham,NG7 2UT,,,false,true,m-f 07.00-20.30  s-su 09.00-17.30,,Approved,26/07/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,44690,26/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Anoki,Barker Gate Gothic House Nottingham,NG1 1JU,,Recorded music|,true,true,m-su 1000-0100,,Approved,27/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35637,27/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Turf Tavern,64 Upper Parliament Street Nottingham,NG1 2AG,,Boxing or wrestling|Recorded music|,false,true,su-thu 10.00-03.30  fri - sat 1000-0430,,Approved,28/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35934,28/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Poets Corner,19 Bridgeway Centre Meadows Nottingham,NG2 2JD,,Boxing or wrestling|Recorded music|Similar to music or dance,false,true,m-su 11.00-00.30,,Approved,29/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,57089,29/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Carluccios's Caffe,12 Low Pavement Nottingham,NG1 7DL,,,true,true,m-su 08.00-00.30,,Approved,30/07/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,69898,30/06/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Monopolzodiak,187 Carlton Road Nottingham,NG3 2FX,,,true,true,M-fr 0830-2100  sa 1000-2100  su 1000-2000,,Approved,31/07/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36448,01/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  AK Stores,56-58 Wiverton Road Forest Fields Nottingham,NG7 6NT,,,true,true,licensee's discretion,,Approved,01/08/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,45371,02/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Hand & Heart,65 Derby Road Lenton Nottingham,NG1 5BA,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,false,true,m-su 0800-0200,,Approved,02/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,60597,03/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,Arnold Road Basford Nottingham,NG6 OED,,,false,true,m-sat 08.00-23.00  su 10.00-22.30,,Approved,03/08/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,33545,04/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Snax 24,Mansfield Road Daybrook Nottingham,NG5 3GF,,,true,true,24 hours,,Approved,04/08/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35916,05/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Turkish Delight,109 Mansfield Road Nottingham,NG1 3FQ,,,true,false,m-th 17.00-03.00  f-s 17.00-04.00  su 17.00-02.00,,Approved,05/08/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36264,06/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Radford Football Club,Berridge Rd West Hyson Green Nottingham,NG7 5EH,,Recorded music|,false,true,in accordance with the current rule of the club,,Approved,06/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36078,07/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Bilborough Convenience Store,18 Graylands Road Bilborough Nottingham,NG8 4FJ,,,true,true,m-su 07.00-23.00,,Approved,07/08/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37740,08/07/2011,http://id.esd.org.uk/service/860,Premises  licence,University of Nottingham Club,University of Nottingham University Boulevard Nottingham,NG7 2RD,,Recorded music|,true,true,Licensee's discretion,,Approved,08/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37412,09/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Escusha,22 Fletcher Gate Nottingham,NG1 2FZ,,Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,m-su 1000 - 0400,,Approved,09/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35487,10/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Blue Bell Inn,50 Upper Parliament Street Nottingham,NG1 2AG,,Plays|Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,true,true,m-su 06.00-03.00,,Approved,10/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,55344,11/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  KV Minimarket,26 Kyle View Top Valley Nottingham,NG5 9EL,,,false,true,m-su 10.00-21.00,,Approved,11/08/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36497,12/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Pizza Hut,26 Oakdale Road Bakersfield Nottingham,NG3 7EE,,,false,false,m-su 23.00-24.00,,Approved,12/08/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36344,13/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Murco Costcutter,Mill Street Old Basford Nottingham,NG6 0JW,,,false,true,licensee's discretion,,Approved,13/08/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35335,14/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Rose & Crown,500 Derby Road Lenton Nottingham,NG7 2GW,,Boxing or wrestling|Recorded music|Similar to music or dance,false,true,su-w 09.00- 00.30  th-s 09.00-02.00,,Approved,14/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36468,15/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Mama Janes,23-25 Alfreton Road Radford Nottingham,NG7 3JE,,,true,false,m-su 1700-0500,,Approved,15/08/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36741,16/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Loch Fyne,15 to 17 King Street Nottingham,NG1 2AY,,Recorded music|,false,true,Licensee's discretion,,Approved,16/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,45343,17/07/2011,http://id.esd.org.uk/service/860,Premises  licence,New Art Exchange,39-41 Gregory Boulevard Hyson Green Nottingham,NG7 6BE,,Plays|Films|Boxing or wrestling|Recorded music|Performances of dance|,false,true,m-su 09.00-00.30,,Approved,17/08/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34396,18/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Co-op,Trowell Road Wollaton Nottingham,NG8 2DH,,,true,true,licensee's discretion,,Approved,18/08/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36716,19/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Subway Sandwiches,Unit G5 Cornerhouse Nottingham,NG1 4DB,,,false,false,m-th 07.00-24.00  f-sa 07.00-04.00 su 09.00-04.00,,Approved,19/08/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,76194,20/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Zabka UK,119A Sneinton Dale Sneinton Nottingham,NG2 4LW,,,true,true,m-su 08.00-23.00,,Approved,20/08/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37021,21/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Willow House,528 Mansfield Road Sherwood Nottingham,NG5 2FR,,,true,false,su-th 18.00-24.00  f-s 17.30-24.00,,Approved,21/08/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37352,22/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Cavendish Hall,University of Nottingham University Boulevard Nottingham,NG7 2QL,,Boxing or wrestling|Recorded music|,false,true,m-s 11.00-01.30 su 11.00-01.00,,Approved,22/08/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,79228,23/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Home Town Cuisine,36-38 Heathcoat Street Nottingham,NG1 3AA,,Films|Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 11.00-03.00,,Approved,23/08/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35654,24/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Newcastle Arms,282 Nuthall Road Aspley Nottingham,NG8 5DW,,Boxing or wrestling|Recorded music|,true,true,m-s 10.00-00.30 su 12.00-23.30,,Approved,24/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37938,25/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Horse and Jockey,1 Mill Street Basford Nottingham,NG6 0JW,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|,true,true,m-su 08.00-03.00,,Approved,25/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37524,26/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Holiday Inn,Castle Bridge Road Castle Marina Nottingham,NG7 1GX,,Recorded music|,false,true,Licensee's discretion,,Approved,26/08/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36108,27/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Welcome Chinese & Cantonese Takeaway,627 Woodborough Road Mapperley Nottingham,NG3 5QG,,,true,false,m-su 12.00-02.00,,Approved,27/08/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36616,28/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Soulville Steakhouse,Unit 3 Queen Street Nottingham,NG1 2BL,,Boxing or wrestling|Recorded music|,false,true,s-th 11.00-00.30  f-s 11.00-01.00,,Approved,28/08/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35911,29/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Southern Fried Chicken,59 Long Row West Nottingham,NG1 6JE,,,true,false,m-s 11.30-04.00  su 11.30-02.00,,Approved,29/08/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35617,30/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Thailand Number 1 Restaurant,16-18 Carlton Street Hockley Nottingham,NG1 1NN,,Boxing or wrestling|Recorded music|Performances of dance|,true,true,m-su 10.00-01.30,,Approved,30/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36694,31/07/2011,http://id.esd.org.uk/service/860,Premises  licence,Image Bar,16 Carlton Street Hockley Nottingham,NG1 1NN,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|,true,true,m- su - 1000 - 0300,,Approved,31/08/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34430,01/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Bodega Social Club,23 Pelham Street Nottingham,NG1 2ED,,Films|Boxing or wrestling|Recorded music|Performances of dance|Similar to music or dance,false,true,m-su 10.00-04.00,,Approved,01/09/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37106,02/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Desi Pizza,60 Radford Road Hyson Green Nottingham,NG7 5FT,,,true,false,m-su 12.00-24.00 - fee not being paid as shop a butchers but still valid licence,,Approved,02/09/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38230,03/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Powerleague Group Limited,Thane Road Lenton Nottingham,NG7 2TG,,Boxing or wrestling|Recorded music|,true,true,Licensee's discretion,,Approved,03/09/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,69061,04/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Cookie Shake,14 Upper Parliament Street Nottingham,NG1 2AD,,Films|Recorded music|,false,true,m-su 0800-0330,,Approved,04/09/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36395,05/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Thresher Wine Shop,167 Derby Road Nottingham,NG7 1PQ,,,true,true,licensee's discretion,,Approved,05/09/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,60449,06/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Harvester,Unit 3/4 Trinity Square Nottingham,NG1 4AF,,Recorded music|,true,true,m-su 07.00-00.30,,Approved,06/09/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34474,07/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Antalya  Restaurant & Restaurant,31-33 Forman Street Nottingham,NG1 4AA,,Boxing or wrestling|Recorded music|,true,true,m-s 1000-0230  su 1200-0230,,Approved,07/09/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35842,08/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Vision of Health,Lawton Drive Bulwell Hall Healthy Living Ce Nottingham,NG8 8BL,,Plays|Indoor sporting events|Recorded music|Performances of dance|Similar to music or dance,true,true,m-su 09.00-21.00,,Approved,08/09/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35908,09/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Forest Fields Social Club,73 Beech Avenue Forest Fields Nottingham,NG7 7LR,,Recorded music|,true,true,m-sa 0900-0000 su 1100-2330,,Approved,09/09/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,53471,10/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  B & M Bargains,69 Main Street Bulwell Nottingham,NG6 8QE,,,true,true,m-su 0800-2000,,Approved,10/09/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,67885,11/08/2011,http://id.esd.org.uk/service/860,Premises  licence,I Love Ostrich,1A Bridlesmith Gate Nottingham,NG1 2GR,,Recorded music|,true,true,m-su 11.00 -23.00,,Approved,11/09/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36591,12/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,197 Sneinton Dale Sneinton Nottingham,NG2 4HU,,,true,true,licensee's discretion,,Approved,12/09/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36653,13/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Star News,223 Radford Road Hyson Green Nottingham,NG7 5GT,,,true,true,licensee's discretion,,Approved,13/09/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37202,14/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Bistro Live,2 Barker Gate Nottingham,NG1 1JS,,Boxing or wrestling|Recorded music|Performances of dance|,false,true,1000-0230,,Approved,14/09/2011,,true,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36185,15/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Amigos,29 Pelham Street Nottingham,NG1 2ED,,,false,false,m-s 11.00-03.00 su 11.30-01.00,,Approved,15/09/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36334,16/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Mem Saab Restaurant,12 to 14 Maid Marian Way Nottingham,NG1 6HS,,Films|Boxing or wrestling|Recorded music|Performances of dance|,true,true,licensee's discretion,,Approved,16/09/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,37370,17/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Total Convenience Store,Hucknall Road Carrington Nottingham,NG5 1BJ,,,true,true,licensee's discretion,,Approved,17/09/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34817,18/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Pheasant Inn,Prospect Street Radford Nottingham,NG7 5QE,,Films|Indoor sporting events|Boxing or wrestling|Recorded music|Performances of dance|,false,true,m-th 10.00-00.30 fs 10.00-01.30 su 12.00-23.00,,Approved,18/09/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,34521,19/08/2011,http://id.esd.org.uk/service/860,Premises  licence,West Indian Cavaliers,The Pavilion Birchover Park Bilborough Nottingham,NG8 4BW,,Recorded music|,true,true,In accordance with current rules of the club,,Approved,19/09/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,38145,20/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Peacock Hotel,11 Mansfield Road Nottingham,NG1 3FB,,,true,true,m-s 10.00-01.20  su 12.00-00.20,,Approved,20/09/2011,,true,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,42301,21/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence  Martins,3 Bestwood Park Drive Nottingham,NG5 5EJ,,,false,true,m-su 06.00 - 20.00,,Approved,21/09/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,35869,22/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Kebab King,25 Mansfield Road Nottingham,NG1 3FB,,,false,false,m-s 1200-0400  su 1700-0300,,Approved,22/09/2011,,false,false,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36405,23/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,41 Laurie Avenue Nottingham,NG7 6PG,,,false,true,licensee's discretion,,Approved,23/09/2011,,false,true,,,,,,,,,,,,,,,
25/05/2014,http://opendatacommunities.org/id/county-council/nottinghamshire,Nottinghamshire,36564,24/08/2011,http://id.esd.org.uk/service/860,Premises  licence,Off Licence,12 to 14 Rufford Walk Bulwell Nottingham,NG6 8TZ,,,true,true,licensee's discretion,,Approved,24/09/2011,,false,true,,,,,,,,,,,,,,,
